age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,default,contact,month,day_of_week,poutcome,target_campaign,target_personal_loan,target_housing_loan
43.0,294.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,1,3,0,1,6,4,1,no,no,yes
45.0,834.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,3,0,6,0,1,6,3,1,no,no,no
47.0,149.0,7.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,1,1,1,no,no,yes
58.0,244.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,0,0,6,0,1,6,4,1,no,no,yes
33.0,270.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,9,2,3,0,0,3,0,1,no,no,yes
38.0,450.0,3.0,6.0,2.0,-1.8,93.369,-34.8,0.652,5008.7,1,2,3,0,1,5,3,2,yes,no,no
60.0,89.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4,1,6,0,1,4,2,1,no,no,yes
28.0,1128.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,2,6,0,1,6,0,1,no,no,yes
33.0,265.0,2.0,999.0,0.0,-1.8,93.369,-34.8,0.652,5008.7,6,2,6,0,0,5,1,1,yes,no,yes
41.0,219.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,2,0,2,0,0,3,2,1,no,yes,yes
46.0,128.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,9,2,5,0,0,1,2,1,no,no,no
32.0,259.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,1,3,0,0,3,4,1,no,no,no
42.0,33.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,9,2,6,0,0,6,1,1,no,no,yes
29.0,87.0,2.0,999.0,1.0,-3.4,92.431,-26.9,0.731,5017.5,0,2,6,0,0,8,1,0,no,no,no
24.0,115.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,2,1,0,1,3,4,1,no,no,no
58.0,79.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.252,5076.2,5,1,0,0,0,4,3,1,no,no,yes
31.0,349.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,1,3,0,1,6,2,1,no,yes,no
34.0,308.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,7,2,2,0,0,6,4,1,no,no,no
44.0,97.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,3,0,0,3,4,1,no,no,yes
59.0,190.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,1,1,0,0,0,6,2,0,no,no,no
34.0,214.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,2,6,0,1,1,2,1,no,no,no
48.0,112.0,1.0,4.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,4,1,6,0,0,7,1,2,no,no,yes
47.0,193.0,1.0,999.0,0.0,-3.4,92.649,-30.1,0.72,5017.5,0,2,6,0,0,7,3,1,no,no,no
34.0,210.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1,1,5,0,1,6,1,1,no,no,yes
38.0,245.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,9,2,6,0,1,6,2,1,no,yes,yes
26.0,362.0,2.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,9,2,5,0,0,0,0,0,no,no,yes
31.0,129.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,0,3,0,0,1,0,1,no,no,no
31.0,116.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,0,2,6,0,1,4,3,1,no,no,yes
57.0,134.0,9.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1,1,0,0,0,1,2,1,no,no,no
36.0,118.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1,1,2,0,0,3,0,1,no,yes,no
37.0,54.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.264,5099.1,1,2,5,0,0,6,1,1,no,no,no
33.0,58.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,9,1,5,0,1,1,0,1,no,no,yes
41.0,88.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,2,3,0,0,1,4,1,no,no,yes
51.0,133.0,1.0,999.0,1.0,-2.9,92.201,-31.4,0.838,5076.2,0,0,3,0,0,1,3,0,no,no,yes
36.0,767.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3,0,6,0,1,6,2,1,no,no,no
47.0,38.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,0,0,1,4,1,no,no,yes
44.0,245.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,9,0,5,0,0,6,2,1,no,no,yes
45.0,307.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,7,1,5,0,0,3,1,1,no,yes,yes
38.0,340.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1,1,3,0,1,0,1,1,no,no,no
30.0,111.0,2.0,999.0,0.0,-1.1,94.767,-50.8,1.049,4963.6,1,2,5,0,0,7,3,1,no,no,yes
55.0,122.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4,1,6,0,0,1,2,1,no,no,no
45.0,73.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,1,2,0,0,3,4,1,no,no,yes
58.0,129.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.415,5099.1,5,0,6,0,0,0,4,1,yes,no,yes
33.0,71.0,11.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,4,2,6,0,1,6,0,1,no,yes,no
36.0,770.0,7.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,0,0,1,1,1,no,no,yes
33.0,113.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,6,2,3,0,0,6,3,1,no,yes,yes
44.0,164.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,7,0,3,0,0,7,1,1,no,yes,yes
30.0,148.0,2.0,999.0,0.0,-2.9,92.201,-31.4,0.873,5076.2,7,2,3,0,0,1,2,1,yes,no,yes
25.0,485.0,2.0,999.0,0.0,-1.7,94.055,-39.8,0.72,4991.6,8,2,3,0,0,4,1,1,yes,no,no
31.0,238.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,4,1,6,0,0,6,0,0,no,no,no
32.0,6.0,6.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,1,0,no,yes,yes
31.0,125.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1,2,0,0,0,7,4,1,no,yes,no
36.0,238.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,9,2,5,0,1,6,2,1,no,no,yes
41.0,1074.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,3,1,3,0,1,7,0,1,yes,no,yes
57.0,111.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,4,0,6,0,1,6,0,1,no,no,no
34.0,320.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,7,1,3,0,0,6,0,0,no,no,yes
30.0,19.0,12.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4,1,3,0,0,1,3,1,no,no,yes
40.0,342.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,9,1,6,0,0,1,1,1,no,no,no
35.0,1259.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,1,2,0,0,3,4,1,no,no,no
59.0,9.0,5.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2,1,6,0,1,4,0,1,no,no,no
41.0,178.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,6,1,2,0,1,4,1,1,no,no,yes
35.0,77.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,9,1,5,0,0,3,2,1,no,yes,yes
41.0,177.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,0,3,0,1,6,1,1,no,no,no
32.0,250.0,2.0,6.0,1.0,-1.7,94.215,-40.3,0.846,4991.6,0,2,6,0,0,3,2,2,no,no,yes
60.0,17.0,13.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,6,1,2,0,0,1,3,1,no,no,no
34.0,281.0,1.0,999.0,2.0,-3.4,92.431,-26.9,0.73,5017.5,0,1,6,0,0,8,0,0,yes,no,no
48.0,82.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,1,3,0,1,6,3,1,no,no,no
50.0,161.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4,1,6,0,0,3,2,1,no,no,yes
43.0,1422.0,10.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,0,1,3,0,1,4,0,1,yes,no,no
46.0,96.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,7,0,2,0,0,6,4,0,no,no,no
50.0,408.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,2,1,6,0,0,7,1,0,no,no,no
30.0,215.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,2,6,0,0,1,4,1,no,no,yes
44.0,121.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,1,2,0,0,3,2,1,no,no,yes
32.0,712.0,1.0,3.0,2.0,-2.9,92.963,-40.8,1.262,5076.2,0,1,6,0,0,4,3,0,yes,no,yes
36.0,247.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,9,1,5,0,1,6,2,1,no,no,yes
53.0,172.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,0,6,0,1,6,2,1,no,yes,yes
34.0,338.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1,1,0,0,0,6,4,1,no,yes,yes
34.0,91.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,9,0,5,0,1,6,4,1,no,no,no
41.0,1135.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.327,5099.1,6,1,2,0,0,6,2,0,yes,no,yes
48.0,134.0,7.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1,1,0,0,0,1,3,1,no,no,no
39.0,359.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,7,1,3,0,1,6,2,1,no,no,no
50.0,55.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,9,1,2,0,1,7,1,1,no,no,yes
38.0,164.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,9,2,1,0,0,7,4,1,no,no,yes
37.0,540.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,0,2,6,0,1,4,1,1,no,no,yes
24.0,113.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2,2,3,0,1,4,0,1,no,no,yes
46.0,103.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4,1,6,0,1,6,1,1,no,no,no
35.0,159.0,9.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,0,2,6,0,1,4,0,1,no,yes,no
33.0,226.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,0,2,6,0,0,1,3,1,no,no,yes
41.0,67.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,9,1,6,0,1,6,0,1,no,no,yes
33.0,290.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,9,2,5,0,0,1,4,1,no,no,yes
29.0,14.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,0,1,6,0,0,1,0,1,no,yes,no
51.0,657.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.268,5076.2,9,2,6,0,0,4,0,1,yes,no,no
52.0,600.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.884,5076.2,4,1,6,0,0,1,3,1,yes,no,no
44.0,41.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,2,0,0,3,0,1,no,no,no
42.0,219.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,3,0,0,3,2,1,no,yes,no
32.0,41.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,1,6,1,1,no,no,no
38.0,90.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,7,1,0,0,1,4,2,1,no,yes,no
32.0,402.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,0,0,1,2,1,no,no,yes
31.0,551.0,3.0,999.0,1.0,-1.8,93.075,-47.1,1.466,5099.1,9,1,5,0,0,0,1,0,no,no,no
37.0,184.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,1,2,0,0,3,4,1,no,yes,yes
43.0,340.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1,1,2,0,0,7,2,1,no,no,yes
30.0,165.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,1,6,0,1,6,1,1,no,no,no
34.0,264.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1,1,2,0,0,6,3,1,no,no,yes
29.0,333.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,2,6,0,0,3,1,1,no,no,yes
52.0,183.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0,0,6,0,0,7,3,1,no,yes,yes
54.0,157.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,5,0,0,0,1,4,1,1,no,no,no
31.0,627.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,7,1,5,0,0,7,2,1,no,no,no
40.0,141.0,3.0,999.0,0.0,-3.4,92.649,-30.1,0.714,5017.5,9,2,6,0,0,7,1,1,no,no,no
35.0,66.0,1.0,13.0,2.0,-1.7,94.055,-39.8,0.739,4991.6,9,0,5,0,0,4,4,0,no,no,no
37.0,291.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,2,3,0,0,3,1,1,no,no,yes
35.0,70.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7,1,1,0,1,6,1,1,no,no,no
53.0,140.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0,1,5,0,0,7,3,1,no,yes,yes
40.0,91.0,1.0,999.0,0.0,-3.4,92.379,-29.8,0.773,5017.5,10,1,5,0,1,9,0,1,yes,yes,no
28.0,240.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.483,5099.1,1,2,3,0,1,0,2,1,no,no,yes
39.0,396.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1,2,0,0,1,4,0,1,no,yes,no
41.0,491.0,1.0,999.0,2.0,-1.8,92.893,-46.2,1.313,5099.1,1,1,2,0,0,6,0,0,no,no,no
44.0,12.0,1.0,999.0,0.0,-1.7,94.215,-40.3,0.861,4991.6,0,2,3,0,1,3,0,1,no,yes,no
31.0,111.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,10,1,3,1,0,7,3,0,no,no,no
31.0,129.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1,1,2,0,0,3,4,1,no,no,no
31.0,196.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,0,0,1,4,1,no,no,no
35.0,377.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,7,1,3,0,0,3,3,1,no,no,yes
58.0,184.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1,1,0,0,1,6,2,1,no,no,yes
38.0,363.0,2.0,10.0,1.0,-1.8,92.843,-50.0,1.726,5099.1,9,1,5,0,0,5,0,2,yes,no,yes
36.0,151.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,0,1,4,1,1,no,no,no
49.0,103.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,2,3,0,0,1,2,1,no,no,no
39.0,215.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,3,1,0,0,0,1,0,1,no,yes,yes
66.0,525.0,1.0,21.0,2.0,-1.8,93.369,-34.8,0.655,5008.7,5,1,5,0,0,5,3,0,yes,yes,no
36.0,45.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,9,1,5,0,0,1,1,1,no,no,yes
46.0,332.0,3.0,999.0,0.0,-1.8,93.075,-47.1,1.423,5099.1,1,0,2,0,0,0,3,1,no,no,no
32.0,379.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,7,1,5,0,1,6,0,1,no,no,yes
52.0,268.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,3,1,1,0,0,1,0,1,no,no,yes
26.0,213.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1,2,3,0,1,6,0,1,no,no,no
30.0,180.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,0,2,6,0,0,1,2,1,no,no,no
34.0,296.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,9,0,5,0,1,6,4,1,no,no,yes
30.0,196.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,4,1,6,0,0,7,3,1,no,yes,yes
56.0,163.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,5,1,0,0,0,7,0,0,no,no,no
33.0,76.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1,1,2,0,1,6,4,1,no,no,yes
31.0,597.0,17.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1,0,1,0,1,6,0,1,no,no,yes
46.0,75.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,7,1,5,0,1,4,3,1,no,no,no
54.0,120.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,1,0,0,1,6,3,1,no,no,no
30.0,78.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,9,2,6,0,0,7,2,1,no,no,no
45.0,68.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,7,1,3,0,1,3,3,1,no,no,yes
45.0,264.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,10,1,0,0,1,4,0,1,no,yes,yes
55.0,136.0,3.0,3.0,1.0,-2.9,92.963,-40.8,1.268,5076.2,5,1,3,0,0,4,0,2,no,no,yes
82.0,316.0,1.0,999.0,0.0,-1.7,94.215,-40.3,0.881,4991.6,3,0,0,0,0,3,4,1,yes,no,no
39.0,157.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2,1,2,0,1,6,3,1,no,no,no
46.0,1135.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,9,1,2,0,1,6,0,1,no,no,yes
33.0,60.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1,2,0,0,0,7,0,1,no,no,no
28.0,78.0,3.0,999.0,0.0,-2.9,92.201,-31.4,0.851,5076.2,9,2,5,0,0,1,2,1,yes,no,yes
41.0,116.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,9,0,6,0,0,1,0,1,no,yes,yes
39.0,160.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,0,1,6,3,1,no,no,no
27.0,51.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,1,6,1,1,no,no,yes
39.0,272.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,3,1,2,0,0,7,1,1,no,yes,yes
46.0,61.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,9,1,5,0,0,7,1,0,no,no,yes
38.0,119.0,1.0,999.0,0.0,-1.8,92.843,-50.0,1.757,5099.1,9,1,5,0,0,5,2,1,no,no,no
54.0,32.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,9,2,3,0,0,7,0,1,no,no,yes
25.0,18.0,29.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,0,2,2,0,0,3,2,1,no,no,no
37.0,206.0,2.0,6.0,1.0,-3.0,92.713,-33.0,0.706,5023.5,0,1,6,0,0,2,1,2,yes,yes,no
28.0,125.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,6,2,2,0,1,6,3,1,no,no,no
31.0,132.0,22.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,2,3,0,1,6,2,1,no,no,no
42.0,174.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,7,1,3,0,1,4,0,1,no,no,yes
37.0,340.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,5,0,0,3,1,1,no,no,yes
37.0,143.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,6,0,6,0,0,6,4,0,no,no,no
24.0,61.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1,2,2,0,0,6,1,1,no,no,yes
33.0,9.0,17.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,9,1,5,0,1,3,1,1,no,no,yes
59.0,1438.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,1,6,0,1,no,no,yes
60.0,82.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.739,5017.5,5,1,0,0,0,8,1,1,no,no,no
31.0,209.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,1,6,0,0,1,4,1,no,no,no
38.0,101.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,9,1,5,0,1,6,3,1,no,no,no
26.0,1087.0,1.0,3.0,1.0,-1.7,94.027,-38.3,0.904,4991.6,0,2,6,0,1,1,1,2,yes,no,no
52.0,147.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,5,1,6,0,0,7,1,1,no,no,no
35.0,782.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1,1,2,0,1,4,1,1,no,yes,no
42.0,232.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,0,0,6,0,1,6,4,1,no,no,no
46.0,231.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,10,0,2,0,1,4,3,1,no,no,yes
40.0,92.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,9,1,5,0,1,4,1,1,no,no,no
58.0,129.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,0,1,6,0,0,1,1,1,no,no,no
52.0,156.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1,1,0,0,0,3,2,1,no,no,yes
30.0,198.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0,0,6,0,0,7,3,1,no,yes,no
44.0,135.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1,1,2,0,0,1,1,1,no,no,no
30.0,27.0,7.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,4,2,6,0,1,4,2,1,no,no,no
43.0,272.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,1,0,0,3,4,1,no,no,no
39.0,308.0,6.0,999.0,0.0,-1.7,94.027,-38.3,0.898,4991.6,7,2,3,0,0,1,0,1,yes,no,yes
43.0,180.0,1.0,6.0,2.0,-2.9,92.201,-31.4,0.869,5076.2,4,1,2,0,0,1,0,0,no,no,yes
37.0,416.0,2.0,999.0,0.0,-3.4,92.431,-26.9,0.72,5017.5,0,2,6,0,0,8,0,1,yes,no,no
32.0,137.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,9,1,6,0,0,1,2,1,no,no,no
40.0,43.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,0,2,5,0,0,6,3,0,no,no,yes
46.0,1288.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,9,0,6,0,1,4,0,1,no,no,no
33.0,367.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,7,2,3,0,0,6,2,0,no,no,yes
49.0,170.0,7.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,4,0,6,0,1,6,0,1,no,no,no
52.0,408.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,4,1,3,0,0,1,3,1,yes,no,no
31.0,244.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,0,2,6,0,0,6,1,1,no,no,yes
32.0,261.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1,1,2,0,1,4,4,1,no,no,yes
37.0,125.0,11.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,2,6,0,0,1,4,1,no,no,no
45.0,76.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,3,1,0,0,0,1,2,1,no,no,no
28.0,489.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1,2,2,0,1,6,0,1,no,no,no
37.0,834.0,9.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,9,1,5,0,1,6,0,1,no,no,yes
34.0,87.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,2,2,6,0,0,6,2,1,no,no,yes
39.0,322.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,7,1,2,0,1,6,3,1,no,no,yes
31.0,115.0,2.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,0,2,6,0,1,1,3,1,no,yes,yes
41.0,180.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,4,1,3,0,0,6,1,1,no,no,yes
55.0,317.0,2.0,10.0,3.0,-1.1,94.601,-49.5,0.977,4963.6,0,1,3,0,1,8,1,2,no,no,no
49.0,135.0,1.0,999.0,2.0,-1.8,92.893,-46.2,1.266,5099.1,1,1,2,0,0,6,3,0,no,no,no
26.0,120.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.947,5228.1,0,1,3,0,1,4,0,1,no,no,no
38.0,543.0,9.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,4,0,6,0,0,3,3,1,no,no,yes
38.0,47.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,1,6,0,1,6,3,1,no,no,yes
49.0,351.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3,1,5,0,0,3,2,1,no,no,yes
51.0,246.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,9,1,5,0,0,1,2,1,no,yes,yes
41.0,163.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,7,0,2,0,1,4,2,1,no,no,yes
32.0,175.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,7,1,3,0,1,6,2,1,no,no,no
46.0,183.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,7,1,3,0,0,1,3,1,no,no,yes
33.0,85.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,9,0,5,0,1,6,4,1,no,no,no
68.0,418.0,2.0,999.0,0.0,-3.4,92.431,-26.9,0.728,5017.5,5,0,5,0,0,8,3,1,yes,no,yes
41.0,69.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,0,0,no,no,yes
